date,hour,temperature_c,humidity_percent,wind_speed_ms,wind_speed_kmh,visibility_km,dew_point_temperature_c,solar_radiation_mj_m2,rainfall_mm,snowfall_cm,rented_bike_count,seasons,holiday,functioning_day,data_source
20/05/2025,11,21.254478103812893,60.80838459811735,6.993058074294527,25.2,15.8,13.416155023436364,2.1250368178359507,1,0,99,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,12,22.822716762137674,62.22896932203313,3.3373965830806465,12,17,15.2685106265443,2.2,2,0,209,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,13,19.31690301934369,60.099222604586494,4.264994291744426,15.4,11.4,11.33674754026099,2.1250368178359507,0,0,169,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,14,19.69959197292981,70.60105206203653,3.8396882618257444,13.8,11.6,13.819802385337116,1.9052558883257653,0,1,161,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,15,22.426310307377697,62.26353319537911,2.4716153233746505,8.9,14.2,14.87901694645352,1.5556349186104048,0,0,135,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,16,17.529313363683855,81.79383069930073,5.463567215866213,19.7,20.6,13.888079503544,1.0999999999999999,0,0,31,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,17,14.108809543235992,90,2.1543639837650987,7.8,16.5,12.108809543235992,0.5694018992255463,1,0,350,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,18,19.206057677599556,62.32996809408668,4.734110631180798,17,13.2,11.672051296416893,2.6942229581241775e-16,0,0,389,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,19,17.381397261398376,72.42572269046418,3.983832988857508,14.3,18,11.866541799491213,0,0,1,315,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,20,17.280211604932667,56.25023099921627,3.981637227781479,14.3,19.3,8.530257804775921,0,1,0,53,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,21,19.98937771038305,70.97988399079281,2.657427480663336,9.6,16.4,14.185354508541613,0,0,0,108,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,22,20.599532062952058,56.55442189865158,4.250423223597254,15.3,12.7,11.910416442682374,0,0,0,107,Spring,No Holiday,Yes,Generated Seoul Data
20/05/2025,23,19.890088937706597,50.46105399378974,4.720877215250184,17,15.8,9.982299736464546,0,0,0,75,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,0,19.419102189569653,58.47303043057571,3.4075980101610672,12.3,11.2,11.113708275684795,0,2,0,28,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,1,25.312528708987585,76.56801097954428,3.4650008829681567,12.5,15.8,20.626130904896442,0,0,0,77,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,2,23.979595054813004,63.97065273586616,2.2882040520356446,8.2,13.2,16.773725601986236,0,0,1,44,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,3,25.831211662446975,70.39885246205128,2.710499095859549,9.8,16.1,19.91098215485723,0,0,0,36,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,4,21.392294796495612,68.04434453521407,3.515836412812076,12.7,13.2,15.001163703538426,0,0,0,16,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,5,23.449041988811302,72.9345881443304,2.7921838055452843,10.1,18.5,18.035959617677385,0,1,0,0,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,6,24.83246053665376,71.77790505581585,4.170734352800229,15,15.2,19.18804154781693,0,0,0,125,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,7,24.38650910216898,70.02781279507327,6.457690035636853,23.2,16.9,18.392071661183635,0.5694018992255456,0,0,243,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,8,24.773624565886017,78.51084240757389,2.4001042408541835,8.6,17.5,20.475793047400796,1.0999999999999999,0,0,277,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,9,24.827019224696027,69.7461066465106,4.877198736620067,17.6,10,18.776240553998147,1.5556349186104046,0,0,288,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,10,28.88473423078548,71.57793878123684,4.475837405953702,16.1,17.4,23.200321987032847,1.905255888325765,0,0,108,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,11,24.781939270539276,84.78905701009325,0.7591189730286034,2.7,15.9,21.739750672557925,2.1250368178359507,0,0,120,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,12,19.804066925940383,66.28038450184505,3.4023608098638993,12.2,15,13.060143826309393,2.2,0,0,200,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,13,21.869862388131306,62.59902861381287,3.9989208100139444,14.4,12.8,14.38966811089388,2.1250368178359507,0,0,184,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,14,23.41645987778407,70.7136907282904,3.6497981273697295,13.1,11.9,17.55919802344215,1.9052558883257653,0,0,167,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,15,19.45277635382075,73.31383870048079,2.735332395738554,9.8,17.4,14.115544093916906,1.5556349186104048,0,0,118,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,16,16.172917033808737,71.37925774328619,2.057356171218423,7.4,19.1,10.448768582465975,1.0999999999999999,0,0,118,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,17,12.579496673921923,69.56385291416993,3.8888043440501896,14,16.9,6.492267256755909,0.5694018992255463,0,0,353,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,18,20.16639077121799,57.25782944256032,4.53666260715303,16.3,16.9,11.617956659730055,2.6942229581241775e-16,0,0,395,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,19,14.123272995268273,64.64885053698637,2.373336140387493,8.5,13.5,7.053043102665548,0,1,0,359,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,20,22.70915255903076,67.32124749242331,3.6974885348656574,13.3,17.4,16.17340205751542,0,0,0,97,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,21,16.09813036463398,63.36409609545203,1.0873469779409821,3.9,18.2,8.770949583724386,0,0,0,63,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,22,22.266400452796063,62.87384633084502,5.059292418262965,18.2,11.8,14.841169718965066,0,1,0,86,Spring,No Holiday,Yes,Generated Seoul Data
21/05/2025,23,18.61246151385449,64.6672359172051,0.5803774899727832,2.1,10.4,11.545908697295513,0,1,0,94,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,0,21.415493588760476,62.751072687482576,4.884656441366902,17.6,17.8,13.965708126256992,0,0,1,11,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,1,19.143295623284107,56.293006162471016,2.6957726712227683,9.7,14.2,10.401896855778311,0,1,1,0,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,2,23.02637317119679,71.2748609057375,2.020115555893373,7.3,12.9,17.28134535234429,0,0,0,22,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,3,21.24478155620062,56.65014640045913,3.48993129682836,12.6,15.1,12.574810836292446,0,0,0,30,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,4,25.99558248684253,57.36931190206505,5.334930888125973,19.2,14.6,17.46944486725554,0,0,0,8,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,5,30.283259397306004,65.93349821843627,5.899776068236335,21.2,16.3,23.46995904099326,0,0,0,20,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,6,26.990313894463426,66.05403984233708,0.8079080344615992,2.9,9.9,20.20112186293084,0,0,0,137,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,7,24.97707777255944,78.16013965416334,1.6673169788988642,6,12.5,20.60910570339211,0.5694018992255456,0,0,266,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,8,23.88522790637183,71.68997077207227,3.9987132915923707,14.4,11.3,18.223222060786284,1.0999999999999999,1,0,278,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,9,23.90744304997087,55.74627170027131,3.8689625920506994,13.9,12.9,15.05669739002513,1.5556349186104046,0,0,302,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,10,19.23296630702546,55.93859148812934,4.752552818142688,17.1,18.4,10.420684604651328,1.905255888325765,0,1,80,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,11,26.36686153922622,47.69142520873496,2.706334325682872,9.7,16.1,15.905146580973213,2.1250368178359507,0,0,148,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,12,20.73964265037382,70.9454017145814,4.065044237633443,14.6,12,14.9287229932901,2.2,0,0,205,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,13,25.335570961226615,55.94723912430395,2.8715579803269415,10.3,16.5,16.525018786087404,2.1250368178359507,0,0,217,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,14,19.57249775972839,57.875614756742,0.2635134710466862,0.9,12.3,11.14762071107679,1.9052558883257653,0,0,180,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,15,17.280191668040594,71.96949547319468,4.258606331870325,15.3,11.7,11.67409076267953,1.5556349186104048,0,0,90,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,16,21.487505744572182,59.71828452966989,3.390512362725849,12.2,19.3,13.43116265050616,1.0999999999999999,0,0,140,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,17,15.913189292022782,84.730955518044,1.7639947815242965,6.4,14.5,12.859380395631582,0.5694018992255463,0,2,317,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,18,22.381514235755834,69.67691170684215,3.646049221444448,13.1,17.1,16.31689657712426,2.6942229581241775e-16,1,0,371,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,19,15.615213268497508,60.53926049267508,5.113662994230782,18.4,20.2,7.7230653670325244,0,0,0,356,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,20,19.29604259902347,47.02423772690456,4.829833767446418,17.4,9,8.700890144404381,0,0,0,97,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,21,20.12247853645423,68.3542337220646,2.2779662908701455,8.2,14.5,13.793325280867153,0,1,0,101,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,22,25.012662627834974,54.94997954651771,2.8868396138434713,10.4,19.2,16.002658537138515,0,0,0,113,Spring,No Holiday,Yes,Generated Seoul Data
22/05/2025,23,23.464903632667774,61.172222305845345,5.009606422939788,18,7.4,15.699348093836843,0,0,1,99,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,0,23.107683077107534,59.23391052681749,3.480681358094684,12.5,10.4,14.954465182471033,0,1,0,7,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,1,21.110400223732533,53.20721891991873,4.543586370820945,16.4,17.5,11.75184400771628,0,0,0,19,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,2,29.841713315499348,49.50181793799052,4.784477825658005,17.2,19.3,19.742076903097452,0,0,0,33,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,3,27.835970141935757,58.48812206863191,3.499686061878813,12.6,14.5,19.53359455566214,0,0,0,61,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,4,28.973249180969056,48.73685060423146,3.178065074907685,11.4,22.7,18.720619301815347,0,0,0,69,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,5,26.750036621864353,65.98900352896234,2.511144413564266,9,12.5,19.94783732765682,0,2,1,6,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,6,25.419384479668125,75.17000586659344,2.939161106921946,10.6,14.3,20.453385652986814,0,3,0,92,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,7,25.89166971709953,71.2060111658617,5.117665735739923,18.4,13.1,20.13287195027187,0.5694018992255456,1,0,342,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,8,20.07363361093817,61.34138416236568,5.911757585359805,21.3,15.6,12.341910443411306,1.0999999999999999,1,1,239,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,9,28.640645912695156,75.90103324029698,3.159345457264103,11.4,15.4,23.820852560754552,1.5556349186104046,0,0,340,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,10,27.29398903193377,86.36268110408722,4.11379937281686,14.8,13.2,24.566525252751212,1.905255888325765,0,0,115,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,11,28.101304945293244,46.95374054332349,3.7719665111022023,13.6,14.3,17.492053053957942,2.1250368178359507,0,0,154,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,12,23.08063065344465,50.89361795351202,4.885602347172713,17.6,16.8,13.259354244147055,2.2,1,1,127,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,13,21.3653285180945,51.40354196692647,4.541614516133832,16.3,17.3,11.646036911479793,2.1250368178359507,1,1,160,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,14,21.729411361930154,66.24254383429205,2.0015767312679484,7.2,14.2,14.977920128788565,1.9052558883257653,0,0,181,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,15,17.89198367464811,46.358787158377766,4.814893773325552,17.3,13.6,7.163741106323663,1.5556349186104048,0,0,110,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,16,22.200900947413608,61.33095671957572,4.311172465469662,15.5,16.2,14.46709229132875,1.0999999999999999,0,1,105,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,17,17.45226352917494,80.50094651389445,4.183065532542779,15.1,17.6,13.552452831953829,0.5694018992255463,0,0,360,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,18,19.712666174420917,56.24026876474164,1.1198470057790457,4,13.5,10.960719927369245,2.6942229581241775e-16,0,0,344,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,19,13.535379818751466,54.37650179275202,0.9435378968521508,3.4,11,4.41068017730187,0,0,0,351,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,20,13.678671001857012,76.13050755475483,3.745745358688036,13.5,19,8.904772512807977,0,1,0,25,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,21,22.281893120491244,60.79774915093885,3.8815348379835326,14,16.7,14.441442950679013,0,0,0,90,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,22,19.28298174259496,51.19073080958735,6.499396028128855,23.4,12.3,9.52112790451243,0,0,0,106,Spring,No Holiday,Yes,Generated Seoul Data
23/05/2025,23,25.491862336110163,43.81356514376051,5.209491708199271,18.8,15,14.254575364862266,0,0,0,93,Spring,No Holiday,Yes,Generated Seoul Data
24/05/2025,0,21.23915025270594,40.7907084195223,1.2441212381514357,4.5,11.8,9.3972919366104,0,0,1,41,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,1,20.589369162220915,77.04991682566299,4.796486842753683,17.3,15.5,15.999352527353514,0,1,0,0,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,2,23.51967007069219,67.36605956768688,2.708898337497782,9.8,12.5,16.992881984229562,0,0,0,66,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,3,24.279702512367916,71.42898346666402,4.154983558134965,15,13.3,18.565499205700718,0,0,0,54,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,4,22.93169191967158,36.062389008001716,3.827959852473962,13.8,17.5,10.144169721271922,0,0,2,5,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,5,26.33191960714417,71.90395675781122,5.017294181568903,18.1,21.1,20.71271095870641,0,0,0,78,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,6,25.752767082854316,59.982361520409235,1.3003597131391813,4.7,12.9,17.74923938693616,0,0,0,140,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,7,28.57540073344746,73.25254284505267,2.540272729541886,9.1,13.9,23.225909302457993,0.5694018992255456,1,0,317,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,8,28.515508850271214,78.84672835469348,4.404639332924506,15.9,15.7,24.28485452120991,1.0999999999999999,1,0,348,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,9,26.522447445016773,64.42129066029928,2.0502662193855596,7.4,12,19.40670557707663,1.5556349186104046,0,0,326,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,10,20.28946007372657,65.35641854871865,4.4937684644999045,16.2,11.9,13.3607437834703,1.905255888325765,0,0,122,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,11,23.926054572315103,68.30633156103812,5.461051605986846,19.7,19.5,17.587320884522725,2.1250368178359507,0,1,98,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,12,23.381617368019906,63.679198425185504,1.6206776676494883,5.8,12.9,16.11745705305701,2.2,0,0,223,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,13,22.136928657122862,58.43481974843938,5.569014440192763,20,15.3,13.823892606810738,2.1250368178359507,2,1,192,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,14,20.698299248739378,71.6254366939622,3.119594197961104,11.2,15.9,15.023386587531817,1.9052558883257653,2,0,218,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,15,17.694918712530505,48.541383855189515,5.193711903104368,18.7,14.2,7.403195483568409,1.5556349186104048,1,0,67,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,16,23.95101617437276,60.79598030489478,1.2117563017821276,4.4,11.6,16.110212235351717,1.0999999999999999,0,0,147,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,17,20.359620158993827,71.51166384241539,7.813903699396473,28.1,15.7,14.661952927476905,0.5694018992255463,0,0,359,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,18,17.879062853432675,54.3810071320665,5.802107665918019,20.9,11.6,8.755264279845974,2.6942229581241775e-16,0,0,364,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,19,15.973864576649314,67.85467425394349,5.409983751632623,19.5,10,9.544799427438011,0,0,0,356,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,20,20.367224022170394,63.28146617710463,4.385321166025598,15.8,13.5,13.02351725759132,0,1,0,105,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,21,15.52382011580633,62.90863128201547,4.8833267141860315,17.6,12.3,8.105546372209425,0,2,0,75,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,22,21.607478981849624,69.5404247393125,4.501007780229669,16.2,17.7,15.515563929712124,0,0,1,118,Spring,Holiday,Yes,Generated Seoul Data
24/05/2025,23,17.645644880616135,70.4682288544927,5.940449188934721,21.4,13.6,11.739290651514674,0,0,0,83,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,0,25.993761991462097,57.2698005548629,5.414423262180895,19.5,19.4,17.447722102434675,0,0,0,49,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,1,26.7426500618094,66.1402994473338,2.763952330443601,10,15.8,19.97070995127616,0,0,1,72,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,2,24.60496372172728,90,2.83721738383486,10.2,12.7,22.60496372172728,0,0,0,66,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,3,23.462492850980023,52.619295474050475,3.506503627324019,12.6,11.9,13.986351945790119,0,1,0,52,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,4,27.06109791794312,47.31453661632486,4.204664850672269,15.1,15.5,16.52400524120809,0,1,0,44,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,5,24.17943991373042,73.12676718260349,1.942536533822443,7,18.2,18.804793350251117,0,2,1,19,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,6,27.901094096023083,89.12114546093466,2.9330445898979822,10.6,11,25.725323188210016,0,0,1,126,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,7,25.80860462185095,64.7056485039238,3.438386915966075,12.4,17.9,18.74973432263571,0.5694018992255456,0,0,345,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,8,28.538100760890003,84.50943708740502,1.6654634757625968,6,15.3,25.439988178371006,1.0999999999999999,1,0,328,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,9,30.509511587412156,71.85517887738423,3.9151945717081014,14.1,15.4,24.880547362889004,1.5556349186104046,0,0,350,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,10,26.001909554683426,59.53930869991684,1.2633702907527389,4.5,16.2,17.909771294666793,1.905255888325765,0,0,156,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,11,20.376655199871948,58.44462424882093,3.2724273957264383,11.8,11.9,12.065580049636134,2.1250368178359507,0,0,149,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,12,24.488450250669157,65.68104464600327,0.5921865527063668,2.1,14.3,17.62465917986981,2.2,0,0,204,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,13,21.439055078545994,88.66328388268533,0.9975670432142127,3.6,13.2,19.17171185508306,2.1250368178359507,1,0,174,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,14,23.262927931254374,72.44182748757386,2.01144780969452,7.2,10.3,17.751293428769145,1.9052558883257653,1,0,189,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,15,16.477916558652595,68.76085420301496,3.654262687052202,13.2,16.9,10.230087399255586,1.5556349186104048,0,0,134,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,16,22.95289953618702,67.97702420888056,3.3456874130512166,12,18,16.54830437796313,1.0999999999999999,1,1,147,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,17,19.76545615312876,83.38737112001503,2.649351383029642,9.5,12.2,16.442930377131766,0.5694018992255463,1,0,411,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,18,20.20982936091559,55.749094940603044,4.486014830366875,16.1,13.3,11.3596483490362,2.6942229581241775e-16,0,0,391,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,19,19.22911902834074,70.29750681152728,2.1917065909619016,7.9,12,13.288620390646198,0,0,0,374,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,20,14.37978969991332,56.14201889270716,4.223593165884529,15.2,20.8,5.608193478454753,0,0,0,103,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,21,19.61261321009724,69.71029893129345,3.2655483591360808,11.8,14.6,13.554672996355931,0,1,0,102,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,22,20.746839591471836,72.11285738390364,4.053062592799659,14.6,16,15.169411068252565,0,0,0,140,Spring,Holiday,Yes,Generated Seoul Data
25/05/2025,23,23.019618320751505,58.15026441259454,5.189547723612677,18.7,13.3,14.649671203270412,0,0,0,140,Spring,Holiday,Yes,Generated Seoul Data
26/05/2025,0,21.174819458380636,61.97510528335321,3.1807982250964684,11.5,7.8,13.569840515051277,0,0,0,8,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,1,22.47617002212752,74.12096059301231,0.5117174369623245,1.8,16.2,17.30036214072998,0,0,0,36,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,2,27.837014992793236,78.42071185549509,5.576729266695108,20.1,12.8,23.521157363892254,0,1,1,3,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,3,26.131142220183257,59.07668531388902,5.333360230622364,19.2,21.6,17.94647928296106,0,0,0,35,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,4,30.09368275991481,65.90555561345037,1.9151595318375807,6.9,12.1,23.274793882604882,0,0,1,30,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,5,30.388031090741002,61.673509232213135,4.167887060934062,15,15.7,22.72273293718363,0,0,0,69,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,6,30.556870606456542,42.70008974092521,6.367382602870973,22.9,14.7,19.096888554641584,0,1,1,96,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,7,29.414843622288892,62.32333612049553,4.842945134053345,17.4,13.6,21.879510846387998,0.5694018992255456,0,0,330,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,8,26.166037479105242,67.92373396015559,4.857122812031085,17.5,10.2,19.75078427113636,1.0999999999999999,1,0,293,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,9,23.43617609393447,69.64484353360501,4.615384955677765,16.6,15.2,17.36514480065547,1.5556349186104046,1,0,311,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,10,27.54762318006613,64.74771764401378,3.0928050785973085,11.1,14.5,20.497166708868882,1.905255888325765,1,1,127,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,11,24.793373450219743,83.60789871798241,1.0345107450914863,3.7,16.4,21.514953193816226,2.1250368178359507,0,0,155,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,12,25.40375434468525,57.439669652386556,2.81775539857386,10.1,13.2,16.89168827516256,2.2,1,1,172,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,13,26.216825222155645,49.138893671065574,3.4007877833696702,12.2,11.9,16.04460395636876,2.1250368178359507,0,0,219,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,14,22.53770745759358,58.175428886451776,3.263868954215076,11.7,20,14.172793234883935,1.9052558883257653,0,0,191,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,15,17.219681254466668,64.04734253956842,1.9230430456279153,6.9,16,10.029149762380351,1.5556349186104048,0,0,114,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,16,17.79952893992801,55.90803749022531,2.3704714979531962,8.5,13.2,8.981136437973072,1.0999999999999999,0,0,111,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,17,20.95705782431664,74.52414542729387,2.091901271212736,7.5,18.5,15.861886909775414,0.5694018992255463,0,0,367,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,18,17.390639435310135,59.997201815482455,2.8350677215809523,10.2,11.1,9.390079798406626,2.6942229581241775e-16,0,0,395,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,19,16.880270003639062,47.64534153705756,3.9826604813613953,14.3,13.7,6.409338311050574,0,0,1,351,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,20,18.411345465403347,52.84341135354707,4.048450603703814,14.6,15.7,8.98002773611276,0,2,0,87,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,21,18.746134862348505,73.81093040910424,2.4218911783696244,8.7,19.7,13.508320944169354,0,0,0,92,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,22,22.25380285874568,70.89259976144001,3.129849585496414,11.3,14.1,16.432322811033682,0,0,0,91,Spring,No Holiday,Yes,Generated Seoul Data
26/05/2025,23,20.150489648473993,57.44708446257235,5.520664257706345,19.9,20.8,11.639906540988463,0,0,0,97,Spring,No Holiday,Yes,Generated Seoul Data
27/05/2025,0,20.746525283121716,73.41313432680496,5.551552221448623,20,15.3,15.429152148482709,0,0,0,0,Spring,No Holiday,Yes,Generated Seoul Data
27/05/2025,1,26.973847796820955,39.82627966925499,3.1927825581608187,11.5,14.9,14.939103730671953,0,0,0,21,Spring,No Holiday,Yes,Generated Seoul Data
27/05/2025,2,23.78322444199722,68.8836634929876,1.839717842583579,6.6,13.7,17.55995714059474,0,0,0,30,Spring,No Holiday,Yes,Generated Seoul Data
27/05/2025,3,28.87001796914614,48.40089560841196,0.716730965974727,2.6,16.6,18.550197090828533,0,0,0,78,Spring,No Holiday,Yes,Generated Seoul Data
27/05/2025,4,24.644083279735266,82.74479496729583,5.891145004536009,21.2,10.6,21.193042273194433,0,1,0,0,Spring,No Holiday,Yes,Generated Seoul Data
27/05/2025,5,22.23352850127994,73.90485526887814,4.750513681515256,17.1,12,17.01449955505557,0,0,0,32,Spring,No Holiday,Yes,Generated Seoul Data
27/05/2025,6,27.287269261320514,58.435699275558775,4.3949401122759895,15.8,19.7,18.97440911643227,0,0,1,158,Spring,No Holiday,Yes,Generated Seoul Data
27/05/2025,7,28.49268985210793,77.95492169509316,3.507889998016737,12.6,18.6,24.083674191126562,0.5694018992255456,0,0,314,Spring,No Holiday,Yes,Generated Seoul Data
